ID,Latitude,Longitude,Occurrence Status
ID_TR_8C0483,-33.4691,148.594,1
ID_TR_B5B38D,-38.506998,145.148853,1
ID_TR_4DF724,-36.1965,147.898,1
ID_TR_28B56A,-37.967712,146.949759,1
ID_TR_DCCC26,-38.0824,142.778,1
ID_TR_83AD9D,-37.844471,147.280548,0
ID_TR_BF85F8,-36.494763,143.884572,0
ID_TR_0FB385,-37.335068,141.592121,0
ID_TR_3E3810,-35.8651,147.249,1
ID_TR_076676,-37.891,147.681,1
ID_TR_FA79E9,-34.2184,149.769,1
ID_TR_482506,-33.67448,148.908814,1
ID_TR_AB6FAD,-37.833535,144.058593,1
ID_TR_48179C,-32.431985,149.391923,0
ID_TR_B82CC9,-37.150863,145.284019,1
ID_TR_16115E,-37.967359,143.599819,1
ID_TR_4ADA75,-37.9567,146.991,1
ID_TR_3BAB2F,-36.037811,146.978025,1
ID_TR_BB7322,-33.9172,150.878,1
ID_TR_8301E4,-38.689023,146.308894,1
ID_TR_A7E50C,-37.598293,144.219637,1
ID_TR_B92026,-36.970612,144.124642,1
ID_TR_04E366,-37.29,144.946,1
ID_TR_C025C7,-36.3658,143.58,1
ID_TR_557098,-36.993868,149.437026,0
ID_TR_E269D6,-37.793908,145.303534,1
ID_TR_1AFA44,-36.202155,141.586847,0
ID_TR_0A117F,-38.731374,145.986013,1
ID_TR_5A22B2,-36.887542,144.690121,0
ID_TR_AE5441,-35.96194,145.955277,1
ID_TR_D939B1,-38.2105,145.65,1
ID_TR_DD91A3,-35.48595,142.312948,0
ID_TR_B38CE4,-33.1459,149.983,1
ID_TR_FA3C59,-35.819284,149.017753,0
ID_TR_6987B5,-33.6339,150.291,1
ID_TR_89306D,-35.076801,149.289259,0
ID_TR_328E59,-34.550097,144.83013,0
ID_TR_42B972,-36.222547,150.131135,1
ID_TR_BC11BE,-34.5589,148.554,1
ID_TR_3CF72F,-37.7154,147.801,1
ID_TR_A7BA7D,-33.939443,150.67827,0
ID_TR_F26FAB,-37.622627,147.833023,0
ID_TR_4EF655,-37.706848,148.460574,1
ID_TR_F88FD7,-33.82215,147.813539,0
ID_TR_5EB05D,-38.321428,146.312009,1
ID_TR_22DEFC,-37.147162,143.655397,0
ID_TR_CC421E,-34.9729,147.762042,1
ID_TR_959279,-33.9128,146.046,1
ID_TR_7C9A55,-33.288104,149.09166,1
ID_TR_D820E5,-36.052474,146.451542,1
ID_TR_EB7605,-35.8068,144.96,1
ID_TR_DBD440,-36.454977,148.964932,0
ID_TR_6BA20F,-35.378764,149.922925,0
ID_TR_A8C51B,-37.1779,143.461,1
ID_TR_43F8F9,-37.569779,141.890062,0
ID_TR_CDE4AB,-37.65617,142.161359,0
ID_TR_C371D6,-34.675034,143.851735,0
ID_TR_C6C6CE,-37.0165,143.8,1
ID_TR_F2EF71,-37.824706,140.475506,0
ID_TR_B036D7,-35.876543,148.311903,0
ID_TR_FE6339,-35.052564,143.484611,0
ID_TR_9540D1,-36.9505,149.937,1
ID_TR_C09F7E,-38.395691,142.73811,0
ID_TR_28CF9F,-37.698684,140.460628,1
ID_TR_F0F524,-38.648714,143.072587,1
ID_TR_1FBFEC,-37.659425,147.141154,0
ID_TR_727DD8,-36.557722,146.078042,1
ID_TR_2E0208,-35.2188,149.025,1
ID_TR_969943,-33.275347,150.118031,1
ID_TR_F10E74,-35.410928,150.032603,0
ID_TR_787186,-35.720608,147.458034,0
ID_TR_BCA3FD,-36.585972,147.182582,0
ID_TR_509483,-36.359334,148.938209,0
ID_TR_E0B371,-33.6313,146.956,1
ID_TR_E3BF67,-38.110767,145.32102,1
ID_TR_7DFEB2,-33.968787,148.896203,1
ID_TR_583CAC,-34.8231,148.326,1
ID_TR_564D2C,-36.042807,145.436914,0
ID_TR_C229AB,-38.6989,146.087,1
ID_TR_51EDC3,-35.100391,149.307489,1
ID_TR_885269,-35.666508,150.293992,1
ID_TR_DB80A9,-34.8225,149.081,1
ID_TR_41639F,-37.9722,146.422,1
ID_TR_C3E1AD,-37.555726,142.86364,0
ID_TR_85F59F,-34.965512,142.899581,0
ID_TR_BA8918,-34.388628,147.925462,0
ID_TR_5B0A1D,-38.1742,145.164,1
ID_TR_E4D41C,-32.142071,149.875012,0
ID_TR_7FF210,-33.107945,149.603343,0
ID_TR_9B60FA,-34.565858,148.912891,0
ID_TR_953BA1,-37.083249,147.869389,0
ID_TR_EDB81D,-32.718952,148.97276,0
ID_TR_27DF91,-37.8452,144.703,1
ID_TR_7BC5E4,-38.117369,141.950292,0
ID_TR_AC7125,-37.685,144.904,1
ID_TR_429516,-36.100532,149.188724,1
ID_TR_FA71D2,-31.287628,148.847444,1
ID_TR_05D3EF,-36.293254,145.895901,0
ID_TR_5FE20A,-33.001593,147.330252,0
ID_TR_D4C298,-33.759436,150.756245,1
ID_TR_9448CA,-34.546659,150.431179,1
ID_TR_D53D7B,-33.637828,148.575248,0
ID_TR_561B55,-36.8265,144.584,1
ID_TR_34D3A0,-33.079861,146.862476,0
ID_TR_58FCFC,-34.740309,148.342464,0
ID_TR_09BC97,-37.177923,147.088979,0
ID_TR_A0D1F4,-34.556039,143.731692,0
ID_TR_6B5681,-38.0286,145.598,1
ID_TR_494B3A,-36.508913,145.03906,0
ID_TR_C32861,-37.3218,144.293,1
ID_TR_51E820,-35.6966,144.2,1
ID_TR_06BCD6,-37.0206,147.243,1
ID_TR_6D09AB,-36.209224,150.112241,1
ID_TR_94543B,-33.635201,147.142914,0
ID_TR_EB250B,-37.826995,143.424879,0
ID_TR_19727A,-37.343726,144.17827,1
ID_TR_5DF115,-36.955069,147.887737,0
ID_TR_D4FE13,-36.4843,142.028,1
ID_TR_041CEF,-38.399105,145.730036,1
ID_TR_15CEDE,-36.073454,142.260073,0
ID_TR_92405D,-34.268824,146.243808,1
ID_TR_BEE9DD,-35.3101,148.526,1
ID_TR_7AC37C,-32.26097,149.620347,0
ID_TR_DA3490,-34.0576,150.574,1
ID_TR_1BE601,-33.6506,150.817,1
ID_TR_BC1146,-36.622823,148.065081,0
ID_TR_36B3FB,-34.025294,149.221156,0
ID_TR_6641CB,-34.532865,144.572047,0
ID_TR_33382E,-33.8094,148.399,1
ID_TR_F58CB7,-33.5735,150.716,1
ID_TR_78E2D6,-36.1767,144.812,1
ID_TR_ACBCA9,-33.7517,150.653,1
ID_TR_4F3F63,-37.768992,144.816603,0
ID_TR_AEBB01,-34.764244,150.673808,1
ID_TR_B6AA9B,-35.112842,146.899134,0
ID_TR_68D7D2,-34.4171,150.471,1
ID_TR_5B978C,-37.891744,143.363303,1
ID_TR_B300C3,-33.38,148.502,1
ID_TR_FF8DB1,-38.474157,143.097016,0
ID_TR_613821,-34.618234,149.267034,0
ID_TR_E83447,-35.222866,144.4267,0
ID_TR_CD9DBA,-33.4741,150.173,1
ID_TR_53EF05,-38.202055,144.491294,1
ID_TR_498441,-34.119259,144.055837,0
ID_TR_410F04,-36.039779,146.984815,1
ID_TR_001E44,-37.286861,147.025104,0
ID_TR_49F6E1,-37.3,141.8,1
ID_TR_9E346E,-36.9177,144.696,1
ID_TR_9C4B51,-35.643346,146.527503,0
ID_TR_98CBEB,-36.403783,147.304188,0
ID_TR_62C156,-33.604672,144.886884,0
ID_TR_E74908,-35.5204,144.959,1
ID_TR_E4C172,-38.088556,145.216321,1
ID_TR_94C7C9,-33.695421,150.553036,1
ID_TR_732A06,-38.173553,146.246434,1
ID_TR_CFECDD,-35.3729,149.239,1
ID_TR_8FD896,-37.58313,144.110339,1
ID_TR_510756,-35.2459,149.112,1
ID_TR_3A4D1B,-33.7853,150.859,1
ID_TR_D3D1EB,-37.5994,145.439,1
ID_TR_84443C,-37.860121,144.266232,1
ID_TR_A74F92,-36.14781,145.971489,0
ID_TR_2FDA56,-35.763773,142.571985,0
ID_TR_7A07FB,-37.855725,145.105261,1
ID_TR_D698A7,-32.575587,149.803566,1
ID_TR_E62C29,-33.4032,150.074,1
ID_TR_61B73F,-32.804437,149.900214,0
ID_TR_3B9D1E,-36.492957,150.020465,1
ID_TR_819C80,-34.9128,145.009382,1
ID_TR_7508EA,-36.189922,146.471292,1
ID_TR_1500F0,-36.55774,146.078076,1
ID_TR_BC5102,-34.034694,150.653505,1
ID_TR_71235B,-34.7517,150.66,1
ID_TR_17418D,-37.325923,141.076647,0
ID_TR_DD44C6,-37.656353,145.425148,1
ID_TR_776134,-33.720694,146.949783,0
ID_TR_41A238,-38.0276,146.808,1
ID_TR_432B7C,-36.536903,149.772053,0
ID_TR_04A6D1,-35.802246,147.964353,1
ID_TR_E5E86C,-35.013744,150.623336,1
ID_TR_3B3EA2,-37.8715,146.01,1
ID_TR_CBF7F5,-34.163271,147.489175,0
ID_TR_9FAE74,-37.900937,142.778352,0
ID_TR_9770E2,-36.3763,149.844,1
ID_TR_33915D,-36.3226,149.969,1
ID_TR_042974,-32.484196,149.433452,0
ID_TR_41FB45,-37.21037,144.952944,0
ID_TR_5DB101,-35.60421,146.755193,0
ID_TR_D69D45,-37.854557,145.58983,1
ID_TR_EFBC32,-37.253629,144.447052,1
ID_TR_AD777D,-36.827,149.83,1
ID_TR_3A1542,-35.030795,143.617936,0
ID_TR_81FCB1,-35.1917,148.197,1
ID_TR_4CAF36,-38.16198,143.699729,0
ID_TR_861B25,-33.372734,147.218826,0
ID_TR_784BD6,-37.584664,140.425409,1
ID_TR_874F02,-36.041005,146.976874,1
ID_TR_2919E3,-35.835532,146.854345,0
ID_TR_C6089E,-36.651959,149.553564,0
ID_TR_C4D660,-35.4526,149.546,1
ID_TR_C4418E,-37.333308,144.228069,1
ID_TR_DFAE56,-37.519482,146.635235,0
ID_TR_E57B70,-36.6293,145.953,1
ID_TR_BF2969,-37.007503,140.323005,0
ID_TR_4B8222,-34.493758,150.766335,1
ID_TR_2B3746,-33.701835,150.371219,1
ID_TR_0E9DC5,-37.3671,144.531,1
ID_TR_DDB628,-34.732986,149.701824,1
ID_TR_C729AA,-32.27956,148.475673,0
ID_TR_370449,-34.3994,150.149,1
ID_TR_6DB6EF,-37.843567,145.314042,1
ID_TR_F74043,-36.536392,146.023505,1
ID_TR_83D558,-33.684556,146.416848,0
ID_TR_1D1234,-35.2627,143.503,1
ID_TR_A6AA77,-38.819161,146.009312,0
ID_TR_7AA0AB,-35.383614,149.330107,1
ID_TR_FBA91B,-31.158715,149.132769,0
ID_TR_19FECA,-37.206479,141.995713,0
ID_TR_FAB475,-38.6421,143.357,1
ID_TR_B79390,-34.011473,150.718862,1
ID_TR_86E3C2,-37.663055,146.797612,0
ID_TR_F77D08,-38.346935,143.803815,1
ID_TR_C5CDB3,-34.72451,147.4575,0
ID_TR_6872AE,-32.535882,149.786907,0
ID_TR_221627,-36.8639,140.824,1
ID_TR_AF9775,-35.431196,148.725475,1
ID_TR_23CC64,-38.286954,145.083794,1
ID_TR_DDF7B6,-36.43948,144.836259,1
ID_TR_3BA0A1,-35.172709,150.70179,1
ID_TR_EA9369,-34.7737,148.861,1
ID_TR_45905C,-38.3284,142.367,1
ID_TR_DB29C2,-34.74439,150.696583,1
ID_TR_0250BD,-38.399209,144.023277,1
ID_TR_489A1C,-37.9153,145.418,1
ID_TR_A03816,-33.451091,147.087314,0
ID_TR_DD3AAD,-35.6372,149.989,1
ID_TR_66E091,-36.536669,146.023729,1
ID_TR_4CD7E3,-34.863008,144.26797,0
ID_TR_0138CC,-38.6268,145.724,1
ID_TR_893012,-37.85186,145.369445,1
ID_TR_0786A2,-35.383679,149.329734,1
ID_TR_9196A4,-35.134485,145.083028,0
ID_TR_8578AD,-35.427877,149.426256,0
ID_TR_B3B6EF,-36.9786,146.184,1
ID_TR_BC80BB,-36.770184,145.752704,1
ID_TR_533B20,-37.529795,146.611451,1
ID_TR_4C698F,-36.211226,143.993913,0
ID_TR_9687C0,-37.9981,145.133,1
ID_TR_13CC34,-37.314145,146.510128,0
ID_TR_493668,-37.8625,142.3,1
ID_TR_3BAEA1,-36.787389,148.177106,0
ID_TR_0FAC32,-36.362352,146.686237,1
ID_TR_EB11B7,-33.999889,147.719851,0
ID_TR_4304E9,-34.373109,148.353094,0
ID_TR_2019F0,-34.873871,146.465869,0
ID_TR_9B9609,-35.037742,143.874371,0
ID_TR_8B28DD,-33.170348,146.030273,0
ID_TR_692EC4,-37.67005,145.254596,1
ID_TR_7929EE,-37.6333,145.071,1
ID_TR_823D39,-34.436707,150.410277,1
ID_TR_89C027,-35.957384,150.15397,1
ID_TR_B051A0,-34.753031,146.544664,1
ID_TR_5E8280,-36.003973,146.236322,0
ID_TR_24E48F,-37.085329,147.239918,0
ID_TR_085003,-35.2625,143.502,1
ID_TR_6C0E63,-37.807477,145.263634,1
ID_TR_085BC6,-37.3589,144.463,1
ID_TR_76C10D,-38.2184,146.514,1
ID_TR_870966,-35.087834,145.244162,0
ID_TR_85A295,-36.140102,141.157167,0
ID_TR_BCC905,-36.442748,148.450844,1
ID_TR_0B4DC4,-36.85082,149.180437,0
ID_TR_CC6EFF,-36.071979,145.391589,0
ID_TR_EC5FAD,-33.536217,149.402645,0
ID_TR_CCB757,-33.715,150.427,1
ID_TR_0D57DA,-37.094011,147.424913,1
ID_TR_0AC7F5,-35.250157,144.513502,1
ID_TR_EC5FCF,-32.6199,148.938,1
ID_TR_00C327,-35.21486,149.430656,1
ID_TR_A7FC95,-35.706199,148.837851,0
ID_TR_0E4D0B,-32.922612,147.703662,1
ID_TR_E5EF79,-37.24221,145.166243,1
ID_TR_9C96CD,-33.007825,146.693148,0
ID_TR_90F0EC,-35.23884,150.447256,1
ID_TR_5BED18,-38.8246,146.259,1
ID_TR_05B65F,-34.28332,146.561371,1
ID_TR_1B4CB5,-34.2026,150.572,1
ID_TR_95766B,-37.589339,140.580285,0
ID_TR_7F37C6,-32.795379,148.0315,0
ID_TR_B74F87,-34.301144,149.783729,0
ID_TR_BF0CF0,-35.746085,141.984352,0
ID_TR_1946B2,-32.9332,148.245,1
ID_TR_A2A2ED,-37.648827,143.893486,1
ID_TR_5E78EA,-37.715612,143.848844,1
ID_TR_8F77B8,-36.304208,144.553957,1
ID_TR_2B4925,-35.565576,145.905839,0
ID_TR_1F6751,-37.147928,148.79417,0
ID_TR_714AF2,-36.905914,149.243418,1
ID_TR_B36A84,-38.133776,145.241586,1
ID_TR_90D859,-38.2194,145.066,1
ID_TR_5FF2E3,-37.254783,144.447807,1
ID_TR_1BCF05,-34.492818,150.768673,1
ID_TR_26AF4A,-38.369347,143.597808,0
ID_TR_22C0C3,-32.499138,148.703459,0
ID_TR_BB353D,-38.033529,143.348932,1
ID_TR_6F61E3,-35.381728,149.31107,1
ID_TR_D2303C,-36.0051,144.545,1
ID_TR_A241D2,-32.9604,149.925,1
ID_TR_8CB5CC,-37.735521,145.162793,1
ID_TR_31FCA6,-37.6963,140.73,1
ID_TR_2959FA,-33.980141,151.079193,1
ID_TR_92F3BD,-33.853395,145.907702,0
ID_TR_98F073,-37.749,145.087,1
ID_TR_0DC012,-36.017914,147.310588,0
ID_TR_D0E55C,-36.131949,146.182215,0
ID_TR_F361E2,-37.325766,142.188602,0
ID_TR_0B2426,-33.7416,150.73,1
ID_TR_6791E9,-35.053426,150.000093,0
ID_TR_FBDCA9,-36.054718,146.98068,1
ID_TR_9DAA55,-36.06463,149.001241,0
ID_TR_78C1BA,-34.857919,150.498461,0
ID_TR_137083,-35.776721,144.142894,0
ID_TR_BA71E4,-34.071652,151.134852,1
ID_TR_452CB3,-36.428629,142.280013,0
ID_TR_DD5B47,-37.096374,149.809952,0
ID_TR_03B588,-34.031876,150.819893,1
ID_TR_CE7B56,-35.578247,149.066918,1
ID_TR_DD0A8D,-37.4517,145.109,1
ID_TR_66068E,-34.6868,149.553,1
ID_TR_4664FD,-37.732367,144.057469,1
ID_TR_A3224B,-36.6085,149.433,1
ID_TR_8EE446,-34.3308,146.899,1
ID_TR_BF244E,-37.948703,142.784239,0
ID_TR_A26984,-34.8927,149.163,1
ID_TR_6892F2,-35.643854,149.812551,1
ID_TR_2F9E8B,-36.275943,149.093871,0
ID_TR_A73DF1,-33.547793,147.856633,0
ID_TR_C85D9C,-33.5273,149.248,1
ID_TR_7C2D0E,-33.526135,148.355889,0
ID_TR_298EF3,-37.6575,145.314,1
ID_TR_8D5301,-32.754711,148.460011,0
ID_TR_3903F6,-35.637,150.241,1
ID_TR_096BE6,-34.838854,148.606681,0
ID_TR_DD081E,-34.354911,149.539054,1
ID_TR_7CF3FD,-34.380014,149.352018,0
ID_TR_5E341C,-33.921875,150.763388,1
ID_TR_553ED7,-37.280316,144.148179,1
ID_TR_43685F,-34.492712,150.768753,1
ID_TR_027319,-35.421373,149.240532,1
ID_TR_06F818,-33.692178,150.529729,1
ID_TR_E1E557,-35.564,149.555,1
ID_TR_FC08A8,-35.3418,150.467,1
ID_TR_073D67,-36.540928,149.204902,0
ID_TR_37EA54,-35.58969,148.116465,0
ID_TR_483D9B,-38.683202,146.48554,0
ID_TR_A6A4A3,-36.224215,142.51699,0
ID_TR_738F47,-36.8774,145.408,1
ID_TR_32F5F2,-37.796051,144.959315,1
ID_TR_87E55B,-38.030288,140.775126,0
ID_TR_194D8D,-37.6,144.8,1
ID_TR_E9EFC2,-38.1481,145.932,1
ID_TR_9A6E48,-33.4051,147.972,1
ID_TR_D6D92C,-34.809593,143.456196,0
ID_TR_D1050D,-35.982124,146.503574,1
ID_TR_209D30,-35.359075,144.839033,0
ID_TR_733091,-34.6554,150.81,1
ID_TR_4D5A22,-38.506927,143.687503,1
ID_TR_A822FE,-35.600605,149.575139,0
ID_TR_1DFE09,-35.384107,144.460139,0
ID_TR_19D68C,-36.612233,140.800314,0
ID_TR_600643,-37.082384,144.197385,1
ID_TR_4EE3F3,-37.710714,140.856132,0
ID_TR_FE9265,-37.592,143.843,1
ID_TR_384D8C,-35.33991,148.580673,0
ID_TR_AF345C,-36.267548,143.199232,1
ID_TR_9E70C3,-37.028184,142.582512,0
ID_TR_4EE252,-36.366968,146.944038,0
ID_TR_DC03E1,-33.897503,150.785105,1
ID_TR_EC0853,-36.837581,145.93412,0
ID_TR_39A555,-37.348794,146.118488,0
ID_TR_B6299B,-36.8849,147.32,1
ID_TR_9C9189,-33.430972,149.974038,0
ID_TR_DC575B,-34.249114,148.175029,0
ID_TR_031161,-36.424428,143.804,0
ID_TR_0DC7D4,-37.879406,143.366398,1
ID_TR_28D399,-37.8939,145.181,1
ID_TR_3CF2B3,-33.5189,149.358,1
ID_TR_5819BA,-33.963357,151.045544,1
ID_TR_B6F21F,-38.797078,146.152177,1
ID_TR_48D186,-33.721784,150.371019,1
ID_TR_8253E7,-33.6556,149.906209,0
ID_TR_ECA196,-36.332873,146.129637,0
ID_TR_4CE7C7,-34.4989,147.891,1
ID_TR_8C69AE,-35.730617,142.192054,0
ID_TR_206907,-33.595551,150.195403,1
ID_TR_53E0D1,-35.669182,147.044315,1
ID_TR_3389BD,-37.5297,145.913,1
ID_TR_1F6049,-34.700562,150.100842,1
ID_TR_3767B3,-35.957825,146.891225,1
ID_TR_DDAF09,-37.386577,144.207013,1
ID_TR_EF52FA,-33.797481,150.169931,1
ID_TR_8EEC90,-38.1153,147.175,1
ID_TR_793E84,-36.550978,145.567014,0
ID_TR_2BDD73,-37.35806,146.032932,0
ID_TR_104026,-38.1,144.3,1
ID_TR_1BDD89,-32.359643,146.858594,0
ID_TR_C1B84B,-34.4045,143.64,1
ID_TR_5E2246,-33.082306,146.847671,0
ID_TR_99099B,-38.0802,145.722,1
ID_TR_F5AA49,-37.253735,144.72145,1
ID_TR_B96CA9,-36.289046,148.049798,0
ID_TR_83670F,-35.200668,150.492819,0
ID_TR_535861,-36.772914,144.895876,0
ID_TR_C8F7EA,-34.6616,150.078,1
ID_TR_395982,-33.700837,150.251546,1
ID_TR_11D311,-35.4331,149.489,1
ID_TR_6E5F86,-36.630861,149.990912,1
ID_TR_902F7C,-35.836633,146.800197,1
ID_TR_86450F,-36.5443,146.043,1
ID_TR_9E9B4F,-33.498786,147.160369,0
ID_TR_FBA244,-33.257178,147.210716,0
ID_TR_8EA75F,-34.521379,147.796629,0
ID_TR_DB8441,-37.792286,143.388619,1
ID_TR_0D65A8,-36.0692,146.855,1
ID_TR_F91AF9,-35.127471,150.699918,1
ID_TR_245702,-37.14289,144.26818,0
ID_TR_CC6AF3,-34.38626,146.883001,0
ID_TR_A71E88,-37.530045,147.459301,0
ID_TR_D0AB0B,-34.004089,150.863678,1
ID_TR_9168F7,-34.96667,146.27846,0
ID_TR_3345E9,-31.959712,149.208738,0
ID_TR_58DA67,-35.87323,145.394551,0
ID_TR_946925,-37.421744,144.291294,1
ID_TR_01C68B,-33.804835,150.688767,1
ID_TR_8FFDA9,-32.864531,146.392437,0
ID_TR_32FDD0,-36.575891,149.182833,0
ID_TR_3FFE28,-32.409458,147.486019,0
ID_TR_95830E,-38.1924,144.313,1
ID_TR_B44FC1,-34.888809,150.096726,0
ID_TR_E12348,-34.444872,146.941105,0
ID_TR_ADA3D6,-35.2553,144.231,1
ID_TR_2B7D41,-32.740729,150.227151,1
ID_TR_215048,-33.555804,150.602587,1
ID_TR_FA51ED,-37.3512,144.538,1
ID_TR_1C6D0E,-37.4148,144.984,1
ID_TR_5B58E3,-33.8525,150.916,1
ID_TR_2122A3,-37.2691,142.828,1
ID_TR_475D6C,-38.143,147.14,1
ID_TR_387E19,-32.915024,148.942501,0
ID_TR_E51AE5,-35.353049,143.553044,1
ID_TR_CF9AEF,-35.345914,142.798816,0
ID_TR_FFA74A,-34.5725,145.985,1
ID_TR_C34F6D,-37.762469,144.1246,0
ID_TR_F0C5BF,-36.834303,144.460622,1
ID_TR_BD1648,-37.5908,143.87,1
ID_TR_DA80B0,-38.411132,144.948606,1
ID_TR_ABA7E4,-37.71212,145.446269,0
ID_TR_9EF0DC,-34.503302,150.334432,1
ID_TR_0D9387,-34.310275,150.23691,0
ID_TR_D0B5F4,-37.805867,145.306794,1
ID_TR_BC0BFC,-38.182576,144.655117,1
ID_TR_64A757,-32.876556,149.288455,1
ID_TR_A656E7,-36.409765,146.699344,1
ID_TR_674CF8,-37.4811,149.642,1
ID_TR_9970DA,-34.9916,150.611,1
ID_TR_DB6E6E,-33.6532,150.001,1
ID_TR_B37D33,-35.016697,149.817377,0
ID_TR_4D85AB,-38.548608,146.398716,1
ID_TR_ED97B4,-33.9803,151.138,1
ID_TR_17AC4F,-33.856651,149.891505,0
ID_TR_9D37D9,-33.702316,150.579095,1
ID_TR_6D0192,-38.425856,145.696712,0
ID_TR_3E6E63,-33.607202,150.781489,1
ID_TR_D873CD,-33.021378,147.3613,0
ID_TR_3CBFD9,-37.1468,144.031,1
ID_TR_35C47C,-34.066118,150.123927,0
ID_TR_017849,-33.471561,149.963519,0
ID_TR_70E9BE,-37.794924,147.733332,1
ID_TR_54D9A2,-38.1226,145.178,1
ID_TR_D65675,-37.575815,142.382329,1
ID_TR_A93E4B,-32.374253,147.002411,0
ID_TR_B76AE0,-37.144631,142.82147,1
ID_TR_085585,-37.789822,144.749763,0
ID_TR_756D10,-37.732376,144.057504,1
ID_TR_AABF5B,-35.6322,149.482,1
ID_TR_88DEAE,-37.310135,148.69283,1
ID_TR_B46609,-34.060596,145.980706,0
ID_TR_D28D6E,-38.366287,142.669025,0
ID_TR_6BB350,-33.8335,148.68,1
ID_TR_C0D531,-36.425507,145.385597,1
ID_TR_202E23,-35.646894,145.553651,0
ID_TR_257AA0,-38.182662,144.558248,1
ID_TR_0FD618,-34.533161,150.391966,1
ID_TR_16B63F,-34.776295,150.693423,1
ID_TR_6C8366,-37.269217,144.153184,0
ID_TR_F9ED1D,-33.34228,149.299544,0
ID_TR_1CC028,-35.669213,148.183184,0
ID_TR_76E127,-37.689297,148.455014,0
ID_TR_5AE17B,-34.5739,150.801,1
ID_TR_15FF52,-36.219357,149.980369,0
ID_TR_9BA992,-36.748898,149.946049,1
ID_TR_1FAC2B,-33.0943,148.861,1
ID_TR_97428B,-37.224485,146.874525,0
ID_TR_F4A202,-37.8881,146.003,1
ID_TR_EEB023,-38.1,147.2,1
ID_TR_5A5858,-37.965016,146.642106,0
ID_TR_7427F2,-37.672025,143.887954,1
ID_TR_70DE57,-33.405086,148.558386,0
ID_TR_7CAB98,-37.872244,145.094205,1
ID_TR_10F940,-37.2,143.8,1
ID_TR_6F93D3,-37.2939,145.116,1
ID_TR_D17208,-35.99336,144.493218,1
ID_TR_5B9FDB,-37.89179,143.363269,1
ID_TR_223E7E,-36.121761,146.068259,0
ID_TR_D9DCF5,-38.7378,145.939,1
ID_TR_AAE0D2,-37.7396,141.091,1
ID_TR_A0658A,-34.967472,150.609895,0
ID_TR_334DD7,-35.521632,145.734846,0
ID_TR_4AEA84,-36.902179,147.64983,0
ID_TR_CDF842,-37.070132,149.894717,1
ID_TR_9320C5,-38.1779,144.453,1
ID_TR_7BAF20,-37.044571,146.752004,0
ID_TR_AD6221,-38.014093,146.848655,0
ID_TR_D7BF0B,-37.938118,145.081765,1
ID_TR_C5418A,-36.4208,143.975,1
ID_TR_9D8028,-37.685626,143.363174,1
ID_TR_B2B4AF,-35.896005,149.875321,0
ID_TR_2F8C50,-37.518,145.116,1
ID_TR_899D8C,-34.818202,143.469818,0
ID_TR_0C8163,-36.488507,148.993052,1
ID_TR_2D0E48,-34.0669,150.77,1
ID_TR_2B920D,-38.6024,145.584,1
ID_TR_1EC340,-33.805077,149.820859,0
ID_TR_684305,-36.266025,142.194333,0
ID_TR_10DC2A,-33.662939,150.645285,0
ID_TR_E4B794,-38.287189,143.174754,0
ID_TR_DCD885,-34.5714,150.676,1
ID_TR_902D7C,-32.029782,148.613652,0
ID_TR_11A9D5,-34.686008,149.074925,1
ID_TR_7E7DF7,-37.47378,143.951354,1
ID_TR_86B050,-38.0149,146.841,1
ID_TR_2E85F8,-34.951265,145.523747,0
ID_TR_086D3C,-34.769967,145.660432,0
ID_TR_DCD1C8,-35.154247,150.713888,1
ID_TR_59FA48,-35.075772,150.655873,1
ID_TR_0A4D2D,-33.0076,149.419,1
ID_TR_D36E8F,-35.326293,148.720699,0
ID_TR_232D1F,-33.403181,145.660574,0
ID_TR_7944D4,-33.3599,150.053,1
ID_TR_BA1495,-35.8585,150.094,1
ID_TR_B8E523,-34.545682,149.625558,1
ID_TR_E0B328,-35.361974,142.453696,0
ID_TR_FB8BAB,-36.049716,145.454833,0
ID_TR_8487AE,-35.824629,150.148851,0
ID_TR_7445DE,-36.683196,146.895411,1
ID_TR_053E86,-35.611327,149.926544,1
ID_TR_06A086,-34.4088,149.208,1
ID_TR_189ADB,-33.817674,150.93038,1
ID_TR_AC4965,-38.549729,145.463917,1
ID_TR_2E77DF,-37.721905,143.53556,0
ID_TR_9736FB,-36.679554,145.302015,0
ID_TR_8A37A7,-38.3826,147.146,1
ID_TR_1D76F5,-35.278484,150.007802,0
ID_TR_6D35D0,-36.690353,149.775104,0
ID_TR_30A3C3,-38.043987,145.964979,0
ID_TR_0637AD,-35.4591,149.885,1
ID_TR_1D0781,-37.72993,144.052549,1
ID_TR_5A8787,-38.311311,143.868063,0
ID_TR_989A9B,-37.891706,143.363274,1
ID_TR_A297AC,-37.166371,149.647611,0
ID_TR_00B121,-36.836121,145.946593,1
ID_TR_5839BE,-35.107259,148.183831,0
ID_TR_BA8E0E,-34.5854,149.582,1
ID_TR_B9ACFF,-37.8094,145.346,1
ID_TR_99D450,-36.7019,144.327,1
ID_TR_D5AF36,-38.236763,146.231611,1
ID_TR_C3B2C7,-36.609961,143.930988,1
ID_TR_C4933B,-33.836348,146.180435,0
ID_TR_65EFDD,-33.25,148.983,1
ID_TR_19A6B5,-31.8398,148.641,1
ID_TR_6815BC,-35.5572,149.646,1
ID_TR_740ECC,-33.739982,145.693481,0
